CustomerID,Segment,Cluster,Recency,Frequency,Monetary,predicted_clv_12m,CLV_Percentile,Risk_Multiplier,Retention_Priority_Score
13764,Champions,Cluster 3,0,3,1516.42,1086.7165475137645,56.66676688112561,0.2,11.333353376225123
13764,Champions,Cluster 0,30,3,1516.42,1086.7165475137645,56.66676688112561,0.2,11.333353376225123
16378,Loyal Customers,Cluster 0,54,3,362.95,540.4389173871717,28.329625398352476,0.4,11.331850159340991
16378,Loyal Customers,Cluster 1,42,2,287.05,540.4389173871717,28.329625398352476,0.4,11.331850159340991
16892,Champions,Cluster 0,22,5,518.19,1085.8431437491006,56.617160723949254,0.2,11.323432144789852
18190,Potential Loyalist,Cluster 1,152,2,284.46,412.0205803802498,18.869881546509532,0.6,11.321928927905718
18190,Potential Loyalist,Cluster 3,17,1,171.46,412.0205803802498,18.869881546509532,0.6,11.321928927905718
18190,Potential Loyalist,Cluster 1,121,2,284.46,412.0205803802498,18.869881546509532,0.6,11.321928927905718
15563,Champions,Cluster 0,37,2,735.62,1085.103191088547,56.58709638626661,0.2,11.317419277253322
15563,Champions,Cluster 0,12,3,1361.44,1085.103191088547,56.58709638626661,0.2,11.317419277253322
15563,Champions,Cluster 3,7,2,735.62,1085.103191088547,56.58709638626661,0.2,11.317419277253322
15563,Champions,Cluster 0,43,3,1361.44,1085.103191088547,56.58709638626661,0.2,11.317419277253322
16110,Champions,Cluster 3,5,3,1320.95,1084.1958952581274,56.551019181047444,0.2,11.310203836209489
16110,Champions,Cluster 3,8,2,678.18,1084.1958952581274,56.551019181047444,0.2,11.310203836209489
15780,Loyal Customers,Cluster 0,51,3,475.28,539.8723872422577,28.266490289218925,0.4,11.30659611568757
15780,Loyal Customers,Cluster 0,82,3,475.28,539.8723872422577,28.266490289218925,0.4,11.30659611568757
15780,Loyal Customers,Cluster 0,49,2,402.76,539.8723872422577,28.266490289218925,0.4,11.30659611568757
14487,Champions,Cluster 0,47,6,1165.48,1083.4092167587348,56.51494197582827,0.2,11.302988395165656
14487,Champions,Cluster 2,16,6,1165.48,1083.4092167587348,56.51494197582827,0.2,11.302988395165656
14487,Champions,Cluster 2,0,5,1013.29,1083.4092167587348,56.51494197582827,0.2,11.302988395165656
14487,Champions,Cluster 3,11,4,816.61,1083.4092167587348,56.51494197582827,0.2,11.302988395165656
14987,Potential Loyalist,Cluster 3,21,1,163.2,411.1911307452002,18.83230112440623,0.6,11.299380674643738
14987,Potential Loyalist,Cluster 1,36,2,326.4,411.1911307452002,18.83230112440623,0.6,11.299380674643738
13524,Champions,Cluster 3,10,4,483.86,1083.290740088666,56.4833744212615,0.2,11.296674884252301
13524,Champions,Cluster 3,0,3,408.86,1083.290740088666,56.4833744212615,0.2,11.296674884252301
13524,Champions,Cluster 0,30,5,680.18,1083.290740088666,56.4833744212615,0.2,11.296674884252301
13524,Champions,Cluster 3,0,5,680.18,1083.290740088666,56.4833744212615,0.2,11.296674884252301
13972,Loyal Customers,Cluster 3,0,2,190.25,539.2552321263048,28.23492273465216,0.4,11.293969093860865
13972,Loyal Customers,Cluster 3,30,2,190.25,539.2552321263048,28.23492273465216,0.4,11.293969093860865
15067,Champions,Cluster 3,7,3,1744.76,1080.9903641190797,56.43827791473753,0.2,11.287655582947508
14396,Loyal Customers,Cluster 3,25,2,487.99,539.2375354514865,28.20335518008538,0.4,11.281342072034153
14396,Loyal Customers,Cluster 1,86,2,487.99,539.2375354514865,28.20335518008538,0.4,11.281342072034153
14396,Loyal Customers,Cluster 0,55,2,487.99,539.2375354514865,28.20335518008538,0.4,11.281342072034153
17787,Champions,Cluster 0,20,4,1817.54,1080.2520559336544,56.40370392640251,0.2,11.280740785280502
17787,Champions,Cluster 3,10,2,1218.54,1080.2520559336544,56.40370392640251,0.2,11.280740785280502
17787,Champions,Cluster 0,19,3,1668.52,1080.2520559336544,56.40370392640251,0.2,11.280740785280502
14816,Potential Loyalist,Cluster 1,34,1,271.85,410.9536398562201,18.7887078347664,0.6,11.273224700859839
12974,Potential Loyalist,Cluster 1,34,1,144.8,410.9536398562201,18.7887078347664,0.6,11.273224700859839
14816,Potential Loyalist,Cluster 1,65,1,271.85,410.9536398562201,18.7887078347664,0.6,11.273224700859839
12974,Potential Loyalist,Cluster 1,65,1,144.8,410.9536398562201,18.7887078347664,0.6,11.273224700859839
12974,Potential Loyalist,Cluster 3,4,1,144.8,410.9536398562201,18.7887078347664,0.6,11.273224700859839
14816,Potential Loyalist,Cluster 1,96,1,271.85,410.9536398562201,18.7887078347664,0.6,11.273224700859839
14816,Potential Loyalist,Cluster 3,4,1,271.85,410.9536398562201,18.7887078347664,0.6,11.273224700859839
12974,Potential Loyalist,Cluster 1,96,1,144.8,410.9536398562201,18.7887078347664,0.6,11.273224700859839
15132,Champions,Cluster 0,34,3,842.23,1077.30751684466,56.357104202994414,0.2,11.271420840598884
15132,Champions,Cluster 3,4,3,842.23,1077.30751684466,56.357104202994414,0.2,11.271420840598884
15132,Champions,Cluster 0,39,5,977.93,1077.30751684466,56.357104202994414,0.2,11.271420840598884
15132,Champions,Cluster 0,16,4,948.43,1077.30751684466,56.357104202994414,0.2,11.271420840598884
15132,Champions,Cluster 2,8,5,977.93,1077.30751684466,56.357104202994414,0.2,11.271420840598884
13760,Loyal Customers,Cluster 3,14,2,286.79,538.9027701317002,28.168781191750348,0.4,11.26751247670014
16657,Champions,Cluster 0,30,4,874.43,1076.8616783382506,56.2909626600926,0.2,11.258192532018521
16657,Champions,Cluster 3,0,4,874.43,1076.8616783382506,56.2909626600926,0.2,11.258192532018521
13484,Lost,Cluster 1,140,1,313.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17972,Lost,Cluster 1,140,1,135.19,352.7757003362317,14.067103601707654,0.8,11.253682881366124
13484,Lost,Cluster 1,231,1,313.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
13484,Lost,Cluster 1,262,1,313.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
16697,Lost,Cluster 1,140,1,112.75,352.7757003362317,14.067103601707654,0.8,11.253682881366124
13484,Lost,Cluster 1,170,1,313.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
15212,Lost,Cluster 1,170,1,101.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
15212,Lost,Cluster 1,109,1,101.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17278,Lost,Cluster 1,109,1,246.04,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17278,Lost,Cluster 1,140,1,246.04,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17278,Lost,Cluster 1,170,1,246.04,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17278,Lost,Cluster 1,231,1,246.04,352.7757003362317,14.067103601707654,0.8,11.253682881366124
16697,Lost,Cluster 1,170,1,112.75,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17972,Lost,Cluster 1,170,1,135.19,352.7757003362317,14.067103601707654,0.8,11.253682881366124
16697,Lost,Cluster 1,109,1,112.75,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17972,Lost,Cluster 1,109,1,135.19,352.7757003362317,14.067103601707654,0.8,11.253682881366124
13484,Lost,Cluster 1,78,1,313.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17278,Lost,Cluster 1,201,1,246.04,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17278,Lost,Cluster 1,78,1,246.04,352.7757003362317,14.067103601707654,0.8,11.253682881366124
16697,Lost,Cluster 1,78,1,112.75,352.7757003362317,14.067103601707654,0.8,11.253682881366124
13484,Lost,Cluster 1,109,1,313.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17278,Lost,Cluster 1,262,1,246.04,352.7757003362317,14.067103601707654,0.8,11.253682881366124
13484,Lost,Cluster 1,201,1,313.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17972,Lost,Cluster 1,262,1,135.19,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17972,Lost,Cluster 1,201,1,135.19,352.7757003362317,14.067103601707654,0.8,11.253682881366124
16697,Lost,Cluster 1,201,1,112.75,352.7757003362317,14.067103601707654,0.8,11.253682881366124
15212,Lost,Cluster 1,201,1,101.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
15212,Lost,Cluster 1,78,1,101.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
16697,Lost,Cluster 1,262,1,112.75,352.7757003362317,14.067103601707654,0.8,11.253682881366124
15212,Lost,Cluster 1,140,1,101.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
15212,Lost,Cluster 1,231,1,101.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17972,Lost,Cluster 1,78,1,135.19,352.7757003362317,14.067103601707654,0.8,11.253682881366124
17972,Lost,Cluster 1,231,1,135.19,352.7757003362317,14.067103601707654,0.8,11.253682881366124
16697,Lost,Cluster 1,231,1,112.75,352.7757003362317,14.067103601707654,0.8,11.253682881366124
15212,Lost,Cluster 1,262,1,101.8,352.7757003362317,14.067103601707654,0.8,11.253682881366124
13692,Champions,Cluster 0,14,3,1488.32,1075.8382027462835,56.262401539294096,0.2,11.25248030785882
13692,Champions,Cluster 0,20,2,871.58,1075.8382027462835,56.262401539294096,0.2,11.25248030785882
13692,Champions,Cluster 0,45,3,1488.32,1075.8382027462835,56.262401539294096,0.2,11.25248030785882
15376,Champions,Cluster 3,0,3,1221.56,1074.360540299362,56.236846852263845,0.2,11.24736937045277
17268,Champions,Cluster 3,18,3,311.48,1072.9031989920647,56.211292165233594,0.2,11.24225843304672
17268,Champions,Cluster 0,36,4,763.64,1072.9031989920647,56.211292165233594,0.2,11.24225843304672
17268,Champions,Cluster 3,6,4,763.64,1072.9031989920647,56.211292165233594,0.2,11.24225843304672
14150,Loyal Customers,Cluster 0,25,2,658.64,538.2479122859895,28.10414286573267,0.4,11.241657146293068
14150,Loyal Customers,Cluster 3,15,1,306.18,538.2479122859895,28.10414286573267,0.4,11.241657146293068
14150,Loyal Customers,Cluster 0,56,2,658.64,538.2479122859895,28.10414286573267,0.4,11.241657146293068
12951,Champions,Cluster 3,11,4,624.88,1072.84756504429,56.179724610666824,0.2,11.235944922133365
12951,Champions,Cluster 0,41,5,751.78,1072.84756504429,56.179724610666824,0.2,11.235944922133365
12951,Champions,Cluster 3,6,2,306.09,1072.84756504429,56.179724610666824,0.2,11.235944922133365
12951,Champions,Cluster 0,10,5,751.78,1072.84756504429,56.179724610666824,0.2,11.235944922133365
12951,Champions,Cluster 0,24,3,461.28,1072.84756504429,56.179724610666824,0.2,11.235944922133365
12951,Champions,Cluster 0,29,6,1064.07,1072.84756504429,56.179724610666824,0.2,11.235944922133365
13496,Potential Loyalist,Cluster 1,74,1,501.01,409.97435152372253,18.706030906139137,0.6,11.223618543683482
13496,Potential Loyalist,Cluster 1,135,1,501.01,409.97435152372253,18.706030906139137,0.6,11.223618543683482
13496,Potential Loyalist,Cluster 1,46,1,501.01,409.97435152372253,18.706030906139137,0.6,11.223618543683482
13496,Potential Loyalist,Cluster 1,105,1,501.01,409.97435152372253,18.706030906139137,0.6,11.223618543683482
13496,Potential Loyalist,Cluster 1,166,1,501.01,409.97435152372253,18.706030906139137,0.6,11.223618543683482
13496,Potential Loyalist,Cluster 1,196,1,501.01,409.97435152372253,18.706030906139137,0.6,11.223618543683482
12854,Champions,Cluster 3,7,3,1316.25,1071.4554038035017,56.11658950153328,0.2,11.223317900306656
12854,Champions,Cluster 3,17,2,810.37,1071.4554038035017,56.11658950153328,0.2,11.223317900306656
14820,Champions,Cluster 0,42,4,507.29,1070.5533676302782,56.07900907942997,0.2,11.215801815885996
14820,Champions,Cluster 3,11,4,507.29,1070.5533676302782,56.07900907942997,0.2,11.215801815885996
13162,Champions,Cluster 0,21,3,1305.44,1069.893206327139,56.050447958631466,0.2,11.210089591726295
13162,Champions,Cluster 3,9,2,1301.69,1069.893206327139,56.050447958631466,0.2,11.210089591726295
13162,Champions,Cluster 0,21,4,1688.29,1069.893206327139,56.050447958631466,0.2,11.210089591726295
15952,Champions,Cluster 0,28,3,558.64,1069.2223878250895,56.018880404064696,0.2,11.20377608081294
15952,Champions,Cluster 0,23,4,781.91,1069.2223878250895,56.018880404064696,0.2,11.20377608081294
16807,Champions,Cluster 3,22,2,651.83,1068.7084959248857,55.978293548193136,0.2,11.195658709638629
16807,Champions,Cluster 3,10,3,1121.59,1068.7084959248857,55.978293548193136,0.2,11.195658709638629
16807,Champions,Cluster 0,41,3,1121.59,1068.7084959248857,55.978293548193136,0.2,11.195658709638629
16763,Potential Loyalist,Cluster 1,66,1,611.85,409.4190970115675,18.65041188142625,0.6,11.19024712885575
16448,Potential Loyalist,Cluster 1,66,1,182.99,409.4190970115675,18.65041188142625,0.6,11.19024712885575
14705,Potential Loyalist,Cluster 1,66,1,179.0,409.4190970115675,18.65041188142625,0.6,11.19024712885575
14705,Potential Loyalist,Cluster 3,5,1,179.0,409.4190970115675,18.65041188142625,0.6,11.19024712885575
14705,Potential Loyalist,Cluster 1,35,1,179.0,409.4190970115675,18.65041188142625,0.6,11.19024712885575
16448,Potential Loyalist,Cluster 3,5,1,182.99,409.4190970115675,18.65041188142625,0.6,11.19024712885575
16448,Potential Loyalist,Cluster 1,35,1,182.99,409.4190970115675,18.65041188142625,0.6,11.19024712885575
13410,Champions,Cluster 3,9,2,404.64,1067.0126225818371,55.92568095724852,0.2,11.185136191449704
13410,Champions,Cluster 0,24,3,545.04,1067.0126225818371,55.92568095724852,0.2,11.185136191449704
13410,Champions,Cluster 0,34,4,728.66,1067.0126225818371,55.92568095724852,0.2,11.185136191449704
13410,Champions,Cluster 0,45,5,1003.06,1067.0126225818371,55.92568095724852,0.2,11.185136191449704
13410,Champions,Cluster 0,14,5,1003.06,1067.0126225818371,55.92568095724852,0.2,11.185136191449704
13410,Champions,Cluster 3,3,4,728.66,1067.0126225818371,55.92568095724852,0.2,11.185136191449704
16567,Loyal Customers,Cluster 0,62,2,865.6,537.8681139668081,27.955324394203597,0.4,11.18212975768144
16567,Loyal Customers,Cluster 0,93,2,865.6,537.8681139668081,27.955324394203597,0.4,11.18212975768144
16567,Loyal Customers,Cluster 3,23,1,557.56,537.8681139668081,27.955324394203597,0.4,11.18212975768144
13455,Loyal Customers,Cluster 3,14,2,1058.34,537.7886131406964,27.917743972100297,0.4,11.16709758884012
13455,Loyal Customers,Cluster 0,45,2,1058.34,537.7886131406964,27.917743972100297,0.4,11.16709758884012
13064,Champions,Cluster 0,17,3,842.33,1065.3713900125545,55.83097829354819,0.2,11.16619565870964
13064,Champions,Cluster 0,33,4,1105.59,1065.3713900125545,55.83097829354819,0.2,11.16619565870964
13064,Champions,Cluster 3,2,4,1105.59,1065.3713900125545,55.83097829354819,0.2,11.16619565870964
13344,Champions,Cluster 0,27,3,2511.69,1064.0226930461336,55.79790752209729,0.2,11.159581504419458
15042,Potential Loyalist,Cluster 3,6,1,135.93,407.89597253320824,18.59028320606097,0.6,11.154169923636582
15314,Potential Loyalist,Cluster 3,6,1,327.97,407.89597253320824,18.59028320606097,0.6,11.154169923636582
15042,Potential Loyalist,Cluster 1,36,1,135.93,407.89597253320824,18.59028320606097,0.6,11.154169923636582
15314,Potential Loyalist,Cluster 1,36,1,327.97,407.89597253320824,18.59028320606097,0.6,11.154169923636582
15314,Potential Loyalist,Cluster 1,67,1,327.97,407.89597253320824,18.59028320606097,0.6,11.154169923636582
15042,Potential Loyalist,Cluster 1,67,1,135.93,407.89597253320824,18.59028320606097,0.6,11.154169923636582
13606,Loyal Customers,Cluster 1,50,2,246.63,535.833819970762,27.881666766881125,0.4,11.15266670675245
15596,Champions,Cluster 2,0,5,1406.59,1063.9174590016653,55.76333353376225,0.2,11.15266670675245
15596,Champions,Cluster 0,29,5,1406.59,1063.9174590016653,55.76333353376225,0.2,11.15266670675245
13606,Loyal Customers,Cluster 3,19,3,276.75,535.833819970762,27.881666766881125,0.4,11.15266670675245
13606,Loyal Customers,Cluster 0,50,3,276.75,535.833819970762,27.881666766881125,0.4,11.15266670675245
13606,Loyal Customers,Cluster 3,19,2,246.63,535.833819970762,27.881666766881125,0.4,11.15266670675245
15596,Champions,Cluster 3,13,2,777.47,1063.9174590016653,55.76333353376225,0.2,11.15266670675245
15596,Champions,Cluster 0,21,4,1389.69,1063.9174590016653,55.76333353376225,0.2,11.15266670675245
14111,Champions,Cluster 3,4,4,692.85,1062.7625699550003,55.73026276231134,0.2,11.146052552462269
14111,Champions,Cluster 0,35,4,692.85,1062.7625699550003,55.73026276231134,0.2,11.146052552462269
12982,Lost,Cluster 1,171,1,390.54,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14311,Lost,Cluster 1,171,1,310.26,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14339,Lost,Cluster 1,171,1,309.52,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14339,Lost,Cluster 1,79,1,309.52,351.6443091009651,13.931814082135771,0.8,11.145451265708617
17574,Lost,Cluster 1,79,1,185.65,351.6443091009651,13.931814082135771,0.8,11.145451265708617
17574,Lost,Cluster 1,171,1,185.65,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14326,Lost,Cluster 1,171,1,183.85,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14326,Lost,Cluster 1,79,1,183.85,351.6443091009651,13.931814082135771,0.8,11.145451265708617
12982,Lost,Cluster 1,202,1,390.54,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14311,Lost,Cluster 1,79,1,310.26,351.6443091009651,13.931814082135771,0.8,11.145451265708617
12982,Lost,Cluster 1,79,1,390.54,351.6443091009651,13.931814082135771,0.8,11.145451265708617
17574,Lost,Cluster 1,202,1,185.65,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14311,Lost,Cluster 1,202,1,310.26,351.6443091009651,13.931814082135771,0.8,11.145451265708617
17574,Lost,Cluster 1,141,1,185.65,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14326,Lost,Cluster 1,263,1,183.85,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14326,Lost,Cluster 1,110,1,183.85,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14326,Lost,Cluster 1,232,1,183.85,351.6443091009651,13.931814082135771,0.8,11.145451265708617
12982,Lost,Cluster 1,141,1,390.54,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14339,Lost,Cluster 1,202,1,309.52,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14311,Lost,Cluster 1,141,1,310.26,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14339,Lost,Cluster 1,141,1,309.52,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14326,Lost,Cluster 1,141,1,183.85,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14339,Lost,Cluster 1,263,1,309.52,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14339,Lost,Cluster 1,110,1,309.52,351.6443091009651,13.931814082135771,0.8,11.145451265708617
17574,Lost,Cluster 1,232,1,185.65,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14339,Lost,Cluster 1,232,1,309.52,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14311,Lost,Cluster 1,232,1,310.26,351.6443091009651,13.931814082135771,0.8,11.145451265708617
12982,Lost,Cluster 1,232,1,390.54,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14311,Lost,Cluster 1,110,1,310.26,351.6443091009651,13.931814082135771,0.8,11.145451265708617
12982,Lost,Cluster 1,110,1,390.54,351.6443091009651,13.931814082135771,0.8,11.145451265708617
17574,Lost,Cluster 1,263,1,185.65,351.6443091009651,13.931814082135771,0.8,11.145451265708617
17574,Lost,Cluster 1,110,1,185.65,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14311,Lost,Cluster 1,263,1,310.26,351.6443091009651,13.931814082135771,0.8,11.145451265708617
14326,Lost,Cluster 1,202,1,183.85,351.6443091009651,13.931814082135771,0.8,11.145451265708617
12982,Lost,Cluster 1,263,1,390.54,351.6443091009651,13.931814082135771,0.8,11.145451265708617
17252,Loyal Customers,Cluster 1,45,2,348.91,535.5339118592019,27.85460886296675,0.4,11.1418435451867
17252,Loyal Customers,Cluster 3,15,2,348.91,535.5339118592019,27.85460886296675,0.4,11.1418435451867
17252,Loyal Customers,Cluster 1,76,2,348.91,535.5339118592019,27.85460886296675,0.4,11.1418435451867
13835,Champions,Cluster 0,46,4,834.57,1060.768445239772,55.6956887739763,0.2,11.13913775479526
13835,Champions,Cluster 3,12,3,742.91,1060.768445239772,55.6956887739763,0.2,11.13913775479526
13835,Champions,Cluster 0,15,4,834.57,1060.768445239772,55.6956887739763,0.2,11.13913775479526
14047,Champions,Cluster 0,29,5,1308.61,1060.6029053300967,55.66412121940954,0.2,11.132824243881908
14047,Champions,Cluster 0,33,4,957.46,1060.6029053300967,55.66412121940954,0.2,11.132824243881908
14047,Champions,Cluster 0,36,3,635.92,1060.6029053300967,55.66412121940954,0.2,11.132824243881908
14047,Champions,Cluster 3,2,4,957.46,1060.6029053300967,55.66412121940954,0.2,11.132824243881908
14047,Champions,Cluster 3,6,3,635.92,1060.6029053300967,55.66412121940954,0.2,11.132824243881908
15689,Potential Loyalist,Cluster 3,17,1,103.5,406.7588539146324,18.54668991642114,0.6,11.128013949852685
13617,Champions,Cluster 3,0,3,544.18,1059.341335219386,55.61301184534905,0.2,11.12260236906981
15898,Champions,Cluster 0,22,5,1383.83,1059.3370471722912,55.582947507666404,0.2,11.116589501533282
15898,Champions,Cluster 3,10,3,685.34,1059.3370471722912,55.582947507666404,0.2,11.116589501533282
15898,Champions,Cluster 3,2,4,997.94,1059.3370471722912,55.582947507666404,0.2,11.116589501533282
17898,Loyal Customers,Cluster 3,14,2,152.06,535.2963334890901,27.777944801876014,0.4,11.111177920750407
16696,Champions,Cluster 0,34,4,657.9,1058.010100408375,55.549876736215495,0.2,11.1099753472431
16696,Champions,Cluster 3,10,3,558.9,1058.010100408375,55.549876736215495,0.2,11.1099753472431
16696,Champions,Cluster 3,3,4,657.9,1058.010100408375,55.549876736215495,0.2,11.1099753472431
15048,Loyal Customers,Cluster 1,57,2,254.25,534.5284237650254,27.74637724730924,0.4,11.098550898923698
15048,Loyal Customers,Cluster 3,27,2,254.25,534.5284237650254,27.74637724730924,0.4,11.098550898923698
15048,Loyal Customers,Cluster 0,55,4,381.0,534.5284237650254,27.74637724730924,0.4,11.098550898923698
15048,Loyal Customers,Cluster 0,45,3,321.48,534.5284237650254,27.74637724730924,0.4,11.098550898923698
15048,Loyal Customers,Cluster 0,86,4,381.0,534.5284237650254,27.74637724730924,0.4,11.098550898923698
15561,Champions,Cluster 3,17,3,449.67,1055.2340716610136,55.48223197642956,0.2,11.096446395285913
15561,Champions,Cluster 0,48,3,449.67,1055.2340716610136,55.48223197642956,0.2,11.096446395285913
15561,Champions,Cluster 3,1,4,800.59,1055.2340716610136,55.48223197642956,0.2,11.096446395285913
15561,Champions,Cluster 0,32,4,800.59,1055.2340716610136,55.48223197642956,0.2,11.096446395285913
13737,Potential Loyalist,Cluster 1,37,1,339.6,406.3841394426076,18.491070891708254,0.6,11.094642535024953
17715,Potential Loyalist,Cluster 1,37,1,326.4,406.3841394426076,18.491070891708254,0.6,11.094642535024953
13737,Potential Loyalist,Cluster 3,7,1,339.6,406.3841394426076,18.491070891708254,0.6,11.094642535024953
17715,Potential Loyalist,Cluster 3,7,1,326.4,406.3841394426076,18.491070891708254,0.6,11.094642535024953
17715,Potential Loyalist,Cluster 1,68,1,326.4,406.3841394426076,18.491070891708254,0.6,11.094642535024953
13737,Potential Loyalist,Cluster 1,68,1,339.6,406.3841394426076,18.491070891708254,0.6,11.094642535024953
16589,Champions,Cluster 3,0,3,459.24,1054.661200656069,55.46118694005171,0.2,11.092237388010343
17886,Champions,Cluster 0,21,3,869.28,1048.2144140565997,55.43863868678973,0.2,11.087727737357946
15847,Loyal Customers,Cluster 1,59,2,389.27,534.4772317811405,27.710300042090076,0.4,11.084120016836032
15847,Loyal Customers,Cluster 3,28,2,389.27,534.4772317811405,27.710300042090076,0.4,11.084120016836032
13233,Loyal Customers,Cluster 3,3,2,605.12,533.7049928065023,27.675726053755035,0.4,11.070290421502015
13233,Loyal Customers,Cluster 0,64,2,605.12,533.7049928065023,27.675726053755035,0.4,11.070290421502015
13233,Loyal Customers,Cluster 0,34,2,605.12,533.7049928065023,27.675726053755035,0.4,11.070290421502015
17370,Champions,Cluster 3,1,4,446.18,1046.1954963071107,55.29733629968132,0.2,11.059467259936264
17370,Champions,Cluster 0,32,4,446.18,1046.1954963071107,55.29733629968132,0.2,11.059467259936264
13221,Loyal Customers,Cluster 0,47,2,844.86,533.3283165792884,27.638145631651735,0.4,11.055258252660694
15426,Champions,Cluster 0,40,5,1404.07,1046.0644273527023,55.267271961998674,0.2,11.053454392399736
15426,Champions,Cluster 2,9,5,1404.07,1046.0644273527023,55.267271961998674,0.2,11.053454392399736
15426,Champions,Cluster 3,3,2,634.13,1046.0644273527023,55.267271961998674,0.2,11.053454392399736
18129,Lost,Cluster 1,233,1,112.55,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13570,Lost,Cluster 1,264,1,239.49,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13508,Lost,Cluster 1,142,1,110.97,350.5201520252036,13.810053514521076,0.8,11.048042811616861
18129,Lost,Cluster 1,80,1,112.55,350.5201520252036,13.810053514521076,0.8,11.048042811616861
18129,Lost,Cluster 1,142,1,112.55,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13570,Lost,Cluster 1,203,1,239.49,350.5201520252036,13.810053514521076,0.8,11.048042811616861
18129,Lost,Cluster 1,203,1,112.55,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13508,Lost,Cluster 1,203,1,110.97,350.5201520252036,13.810053514521076,0.8,11.048042811616861
15655,Lost,Cluster 1,264,1,560.67,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13508,Lost,Cluster 1,111,1,110.97,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13508,Lost,Cluster 1,264,1,110.97,350.5201520252036,13.810053514521076,0.8,11.048042811616861
18129,Lost,Cluster 1,111,1,112.55,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13570,Lost,Cluster 1,142,1,239.49,350.5201520252036,13.810053514521076,0.8,11.048042811616861
15655,Lost,Cluster 1,142,1,560.67,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13570,Lost,Cluster 1,111,1,239.49,350.5201520252036,13.810053514521076,0.8,11.048042811616861
15655,Lost,Cluster 1,233,1,560.67,350.5201520252036,13.810053514521076,0.8,11.048042811616861
18129,Lost,Cluster 1,264,1,112.55,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13570,Lost,Cluster 1,233,1,239.49,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13508,Lost,Cluster 1,233,1,110.97,350.5201520252036,13.810053514521076,0.8,11.048042811616861
15655,Lost,Cluster 1,111,1,560.67,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13508,Lost,Cluster 1,80,1,110.97,350.5201520252036,13.810053514521076,0.8,11.048042811616861
15655,Lost,Cluster 1,203,1,560.67,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13508,Lost,Cluster 1,172,1,110.97,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13570,Lost,Cluster 1,80,1,239.49,350.5201520252036,13.810053514521076,0.8,11.048042811616861
18129,Lost,Cluster 1,172,1,112.55,350.5201520252036,13.810053514521076,0.8,11.048042811616861
13570,Lost,Cluster 1,172,1,239.49,350.5201520252036,13.810053514521076,0.8,11.048042811616861
15655,Lost,Cluster 1,172,1,560.67,350.5201520252036,13.810053514521076,0.8,11.048042811616861
